lat-long,fsq_id,cat_id,category_name,categories,name,address,city,country,popularity,rating
"43.6501644,-79.48296909999999",4ad4c05ff964a52003f720e3,13068,American Restaurant,"[{'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Old Mill Toronto,"21 Old Mill Rd (btwn Home Smith Park & Old Mill Dr.), Toronto ON M8X 1G5",Toronto,CA,0.9692924228296912,7.3
"43.6501644,-79.48296909999999",4af8ad0bf964a520200f22e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13152, 'name': 'Brasserie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}]",Bryden's Inc,"2455 Bloor St W (at Jane St.), Toronto ON M6S 1P7",Toronto,CA,0.9502368058685866,7.4
"43.6501644,-79.48296909999999",4af6185af964a5201c0122e3,13068,American Restaurant,"[{'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13142, 'name': 'English Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13303, 'name': 'Mexican Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",Dark Horse,"2401 Bloor St W, Toronto ON M6S 1P7",Toronto,CA,0.9495019975671053,6.1
"43.6501644,-79.48296909999999",4ae9f27af964a520e5b721e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Swan & Firkin,"2205 Bloor St W (btwn Runnymede Rd. & Kennedy Ave.), Toronto ON M6S 1N5",Toronto,CA,0.9176767707953837,5.9
"43.6501644,-79.48296909999999",4b15aef7f964a52074b223e3,13049,Diner,"[{'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Asa Sushi,"18 Jane St (Bloor), Toronto ON M6S 3Y2",Toronto,CA,0.9126998338962747,7.5
"43.6501644,-79.48296909999999",4b002d05f964a5202a3b22e3,13065,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Fiddler's Dell Bar & Grill,"781 Annette St (at Jane Street), Toronto ON M6S 2E4",Toronto,CA,0.9117983043835329,
"43.6501644,-79.48296909999999",4d4cc5979ee1a35dfd6c1edf,13065,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Danny's Pub & International Cuisine,"151 Morningside Ave (at Coronation Dr.), Toronto ON M1E 3C8",Toronto,CA,0.9073030065391764,
"43.6501644,-79.48296909999999",4c26927e136d20a1a1a1e561,12069,Government Department / Agency,"[{'id': 12069, 'name': 'Government Department / Agency', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_', 'suffix': '.png'}}]",Royal Canadian Legion,"72 Durie St (Deforest Rd), Toronto ON M6S 3E8",Toronto,CA,0.8968057450894429,
"43.6501644,-79.48296909999999",5b9854ecf96b2c002c49b21a,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Fox & John's Pub & Restaurant,"2199 Bloor St W (Bloor and Kennedy), Toronto ON M6S 1N2",Toronto,CA,0.855866425435482,
"43.6501644,-79.48296909999999",59acb323b9ac386d8d7f8cf7,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Kenkou Sushi,"2370 Bloor St W (Willard Ave.), Toronto ON M6S 1P5",Toronto,CA,0.8338468758297468,
"43.636804,-79.408832",4ad9f7a5f964a520821c21e3,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Wheat Sheaf Tavern,"667 King St W (at Bathurst), Toronto ON M5V 1M9",Toronto,CA,0.9764799594929205,6.7
"43.636804,-79.408832",577f028f498e74bec621ac40,10032,Night Club,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13148, 'name': 'French Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}}, {'id': 13263, 'name': 'Japanese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}}]",Lavelle,"627 King St W, Toronto ON M5V 1M5",Toronto,CA,0.9736703983401978,6.7
"43.636804,-79.408832",4b03122bf964a520744c22e3,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Guirei Toronto,"600 Queens Quay W (Bathurst), Toronto ON M5V 3M3",Toronto,CA,0.9690022044249045,7.2
"43.636804,-79.408832",55549f8c498e2fc8733c6d14,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Craft Brasserie & Grille,"107 Atlantic Ave (@ Snooker), Toronto ON M6K 1Y2",Toronto,CA,0.95962876743626,7.4
"43.636804,-79.408832",4ad7cfdaf964a520fb0e21e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13051, 'name': 'Fish and Chips Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fishandchips_', 'suffix': '.png'}}, {'id': 13297, 'name': 'Latin American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/latinamerican_', 'suffix': '.png'}}]",Brazen Head Irish Pub,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",Toronto,CA,0.9591039043637734,6.4
"43.636804,-79.408832",4ac378c8f964a5206c9b20e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Old York Bar & Grill,"167 Niagara St (at Wellington St W), Toronto ON M5V 1C9",Toronto,CA,0.9583814457816446,7.6
"43.636804,-79.408832",6138049998c3f6583f810904,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Flora Lounge,"550 Wellington St W, Toronto ON M5V 2V4",Toronto,CA,0.9450313991614541,
"43.636804,-79.408832",5a0a40070ff4f919c46c2976,10000,Arts and Entertainment,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}]",Love Child Social,"69 Bathurst St (King and Bathurst), Toronto ON M5V 2P6",Toronto,CA,0.9381464306223641,
"43.636804,-79.408832",5388ae55498eed26a22f4e27,13332,Salad Restaurant,"[{'id': 13332, 'name': 'Salad Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/salad_', 'suffix': '.png'}}]",Freshii,"700 King St W (King And Bathurst), Toronto ON M5V 2Y6",Toronto,CA,0.9282110814031751,7.1
"43.636804,-79.408832",4ad9f730f964a5207a1c21e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Foggy Dew,"803 King St W (at Niagara St.), Toronto ON M5V 1N4",Toronto,CA,0.9280752344902962,6.2
"43.6658804,-79.38761010000002",4ad887d2f964a520111221e3,13011,Gay Bar,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13058, 'name': 'Hot Dog Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/hotdog_', 'suffix': '.png'}}]",Hair of the Dog,"425 Church St (at Wood St.), Toronto ON M4Y 2C3",Toronto,CA,0.988804979406843,8.3
"43.6658804,-79.38761010000002",4ada0042f964a520111d21e3,13383,Steakhouse,"[{'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",Jack Astor’s,"2 Bloor St E (at Yonge), Toronto ON M4W 1A8",Toronto,CA,0.9879837230698932,7.1
"43.6658804,-79.38761010000002",4f4cee23e4b05b49b42c92a9,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Jugo Juice,"555 University Ave, Toronto ON M5G 1X8",Toronto,CA,0.9842726324044286,
"43.6658804,-79.38761010000002",4ad4c05df964a52054f620e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13073, 'name': 'Australian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/australian_', 'suffix': '.png'}}]",Hemingway's Restaurant,"142 Cumberland St (btw Avenue Rd. & Bay St.), Toronto ON M5R 1A8",Toronto,CA,0.9828215403804949,7.6
"43.6658804,-79.38761010000002",4bb942a7cf2fc9b6596ca002,13383,Steakhouse,"[{'id': 13383, 'name': 'Steakhouse', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}}]",The Keg Steakhouse & Bar,"515 Jarvis St (Wellesley), Toronto ON M4Y 2H7",Toronto,CA,0.981821213112932,8.9
"43.6658804,-79.38761010000002",4ad88725f964a5200d1221e3,13011,Gay Bar,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Woody's,"467 Church St, Toronto ON M4Y 2C5",Toronto,CA,0.9756278288575893,8.0
"43.6658804,-79.38761010000002",5dcda90cdac7db000833c20d,13029,Brewery,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",Birroteca,"55 Bloor St W, Toronto ON M4W 1A6",Toronto,CA,0.9743805072029739,
"43.6658804,-79.38761010000002",4b2bd898f964a52042bc24e3,13263,Japanese Restaurant,"[{'id': 13263, 'name': 'Japanese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}}, {'id': 13347, 'name': 'Tapas Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}}]",Kinka Izakaya,"398 Church St (McGill Street), Toronto ON M5B 2A2",Toronto,CA,0.9739359173062793,8.8
"43.6658804,-79.38761010000002",4b654efaf964a520aeec2ae3,13011,Gay Bar,"[{'id': 13011, 'name': 'Gay Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/gaybar_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Black Eagle,"457 Church St (Alexander), Toronto ON M4Y 2C5",Toronto,CA,0.9689281061087887,8.3
"43.6658804,-79.38761010000002",4ad7b28ef964a520c60d21e3,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Fox and Fiddle,"27 Wellesley St E (at Yonge St.), Toronto ON M4Y 1G7",Toronto,CA,0.9681068497718389,6.1
"43.68035,-79.28357",4b467238f964a520402126e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}]",The Fill Station Sports Bar,"2282 Queen St E, Toronto ON M4E 1G6",Toronto,CA,0.9457168085855249,7.2
"43.68035,-79.28357",4b083628f964a5205f0623e3,13065,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Feathers Pub,"962 Kingston Rd (Scarborough Rd), Toronto ON M4E 1S7",Toronto,CA,0.9419316196039444,8.0
"43.68035,-79.28357",4b0f33d9f964a520556023e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Green Dragon Pub,"1032 Kingston Rd (At Victoria Park), Toronto ON M4E 1T4",Toronto,CA,0.9351886728374098,7.3
"43.68035,-79.28357",51314fc6e4b008f25ed4363d,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Outrigger Tap & Table,"2232 Queen St E, Toronto ON",Toronto,CA,0.913866882375098,6.3
"43.68035,-79.28357",4af8b975f964a520760f22e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Fitzgerald's,"2298 Queen St E (Scarborough Rd.), Toronto ON M4E 1G8",Toronto,CA,0.9115698345755092,
"43.68035,-79.28357",5e23be8f125b4c0007fdbc79,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Lighthouse 971,"971 Kingston Rd (Scarborough Rd), Toronto ON M4E 1S8",Toronto,CA,0.8948050905543171,
"43.68035,-79.28357",4b22f5d6f964a520265124e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Gabby's Kingston Road,"980 Kingston Rd, Toronto ON M4E 1S9",Toronto,CA,0.8909705026953263,5.2
"43.68035,-79.28357",53c9932b498ec00d43531af9,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Genji Sushi,"2250 Queen St E (Willow Ave), Toronto ON M4E 1G2",Toronto,CA,0.8145133901832081,
"43.68035,-79.28357",4ce82907f1c6236aad195ef0,19014,Hotel,"[{'id': 19014, 'name': 'Hotel', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}}, {'id': 19016, 'name': 'Lodge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/default_', 'suffix': '.png'}}]",Alpine Hotel,"1102 Kingston Rd, Toronto ON M1N 1N4",Toronto,CA,0.7670040198336493,
