lat-long,category_name,categories,name,latitude,longitude,address,city,country,rating
"43.65637299999999, -79.38781039999999",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Grand Cru Deli,43.64907,-79.39168,"['304 Richmond St W', 'Toronto, ON M5V 1X2', 'Canada']",Toronto,CA,4.0
"43.65637299999999, -79.38781039999999",musicvenues,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'bars', 'title': 'Bars'}]",The Cameron House,43.6485287024574,-79.3975496292114,"['408 Queen Street W', 'Toronto, ON M5V 2A7', 'Canada']",Toronto,CA,4.0
"43.65637299999999, -79.38781039999999",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Hy's Steakhouse & Cocktail Bar,43.651051,-79.380849,"['365 Bay Street', 'Toronto, ON M5H 2V1', 'Canada']",Toronto,CA,4.0
"43.65637299999999, -79.38781039999999",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Drake Mini Bar,43.6496799,-79.38455,"['150 York Street', 'Toronto, ON M5H 3S5', 'Canada']",Toronto,CA,4.0
"43.65637299999999, -79.38781039999999",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Kōjin,43.64933018157421,-79.38639829999917,"['190 University Ave', 'Toronto, ON M5H 0A3', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",speakeasies,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}]",After Seven,43.651806888628094,-79.39063724130392,"['50 McCaul Street', 'Toronto, ON M5T 0B6', 'Canada']",Toronto,CA,4.5
"43.657838, -79.38631",international,"[{'alias': 'international', 'title': 'International'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pubs', 'title': 'Pubs'}]",Teller's Bar and Lounge,43.64882,-79.37805,"['One King West Hotel & Residence', '1 King Street W', 'Toronto, ON M5H 1A1', 'Canada']",Toronto,CA,4.5
"43.657838, -79.38631",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Ration Beverley,43.64942,-79.39203,"['335 Queen Street', 'Toronto, ON M5V 2A1', 'Canada']",Toronto,CA,4.5
"43.657838, -79.38631",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",George Restaurant,43.65337263523713,-79.37432933100068,"['111 Queen Street E', 'Toronto, ON M5C 1S2', 'Canada']",Toronto,CA,4.5
"43.657838, -79.38631",beerbar,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",Bar Volo,43.66556,-79.38555,"['17 St Nicholas Street', 'Toronto, ON M4Y 3G4', 'Canada']",Toronto,CA,4.5
"43.657838, -79.38631",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar,43.6668345,-79.3779253,"['515 Jarvis Street', 'Toronto, ON M4Y 2H7', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'italian', 'title': 'Italian'}]",Za Cafe Pizzeria + Bar,43.65102451,-79.38151933,"['372 Bay Street', 'Toronto, ON M5H 2W9', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar - York Street,43.650011481693866,-79.38395891300931,"['165 York Street', 'Toronto, ON M5H 3R8', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",Page One,43.657853,-79.376254,"['106 Mutual Street', 'Unit 8', 'Toronto, ON M5B 2R7', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",japanese,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'pubs', 'title': 'Pubs'}]",KINKA IZAKAYA ORIGINAL,43.66042406856627,-79.37890046282942,"['398 Church Street', 'Toronto, ON M5B 2A2', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Storm Crow Manor,43.6667489584503,-79.3816431239247,"['580 Church Street', 'Toronto, ON M4Y 2E5', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",karaoke,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",Bar+ Karaoke Lounge,43.6583,-79.38197,"['360 Yonge Street', 'Floor 2', 'Toronto, ON M5B 1S5', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",ARA Japanese Restaurant,43.65036,-79.38803,"['225 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Grand Cru Deli,43.64907,-79.39168,"['304 Richmond St W', 'Toronto, ON M5V 1X2', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Hy's Steakhouse & Cocktail Bar,43.651051,-79.380849,"['365 Bay Street', 'Toronto, ON M5H 2V1', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Drake Mini Bar,43.6496799,-79.38455,"['150 York Street', 'Toronto, ON M5H 3S5', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Kōjin,43.64933018157421,-79.38639829999917,"['190 University Ave', 'Toronto, ON M5H 0A3', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",P.J. O'Brien Irish Pub and Restaurant,43.64885,-79.37526,"['39 Colborne St', 'Toronto, ON M5E 1E3', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",venues,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",The Fifth & Terrace,43.6493079440937,-79.3893122699059,"['225 Richmond Street W', 'Suite 501b', 'Toronto, ON M5V 1W2', 'Canada']",Toronto,CA,4.0
"43.657838, -79.38631",theater,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",Buddies In Bad Times Theatre,43.66331,-79.38302,"['12 Alexander St', 'Toronto, ON M4Y 1B4', 'Canada']",Toronto,CA,4.0
"43.672079, -79.470171",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Famous Last Words,43.6652340801292,-79.4688493625629,"['392 Pacific Avenue', 'Toronto, ON M6P 2R1', 'Canada']",Toronto,CA,4.5
"43.672079, -79.470171",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'italian', 'title': 'Italian'}]",Decó,43.6655233977892,-79.4639609081577,"['2840 Dundas Street W', 'Toronto, ON M6P 1Y7', 'Canada']",Toronto,CA,4.5
"43.672079, -79.470171",axethrowing,"[{'alias': 'axethrowing', 'title': 'Axe Throwing'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'teambuilding', 'title': 'Team Building Activities'}]",BATL Axe Throwing,43.67303889969547,-79.46813372387314,"['30 Weston Rd', 'Unit C109', 'Toronto, ON M6N 3P4', 'Canada']",Toronto,CA,4.5
"43.672079, -79.470171",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",The Hole In the Wall,43.66518,-79.46515,"['2867 Dundas Street W', 'Toronto, ON M6P 1Y9', 'Canada']",Toronto,CA,4.5
"43.672079, -79.470171",bars,"[{'alias': 'bars', 'title': 'Bars'}]",See-Scape,43.66469,-79.46388,"['347 Keele Street', 'Toronto, ON M6P 2K6', 'Canada']",Toronto,CA,4.0
"43.672079, -79.470171",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",3030,43.6658199,-79.47046,"['3030 Dundas Street W', 'Toronto, ON M6P 1Z3', 'Canada']",Toronto,CA,3.0
"43.672079, -79.470171",poolhalls,"[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Shoxs Billiard Lounge,43.66516,-79.46348,"['2827 Dundas Street W', 'Toronto, ON M6P 1Y6', 'Canada']",Toronto,CA,3.0
"43.672079, -79.470171",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",Axis Gallery & Grill,43.66567,-79.47092,"['3048 Dundas Street W', 'Toronto, ON M6P 1Z3', 'Canada']",Toronto,CA,3.0
"43.672079, -79.470171",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Shoeless Joe's Sports Grill - Stockyards,43.67221,-79.47062,"['1980 St Clair Ave West', 'Toronto, ON M6N 0A3', 'Canada']",Toronto,CA,2.5
"43.672079, -79.470171",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'pizza', 'title': 'Pizza'}]",Botham's,43.66531581311369,-79.46525264110463,"['2869 Dundas St W', 'Toronto, ON M6P 1Y9', 'Canada']",Toronto,CA,3.0
"43.672079, -79.470171",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",Gabby's Junction,43.66571,-79.47027,"['3026 Dundas St. W.', 'Toronto, ON M6P 1Z2', 'Canada']",Toronto,CA,2.0
"43.672079, -79.470171",portuguese,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Marina's Casa Da Comida,43.674809078226524,-79.45863224565983,"['1686 St Clair Ave W', 'Toronto, ON M6N 1H8', 'Canada']",Toronto,CA,3.0
"43.672079, -79.470171",hotdogs,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Tropical Venue,43.67413,-79.46144,"['1776 Street Clair Avenue W', 'Toronto, ON M6N 1J3', 'Canada']",Toronto,CA,1.0
"43.672079, -79.470171",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",Marinho Sports Bar,43.67457,-79.45947,"['1708 St Clair Avenue W', 'Toronto, ON M6N 1J1', 'Canada']",Toronto,CA,0.0
"43.672079, -79.470171",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",IndianHead Pub,43.66602,-79.46439,"['395 Keele Street', 'Toronto, ON M6P 2K9', 'Canada']",Toronto,CA,0.0
"43.672079, -79.470171",sportsbars,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",Almirante Sports Bar,43.67457,-79.45947,"['1708 Av Street Clair O', 'Toronto, ON M6N 1J1', 'Canada']",Toronto,CA,0.0
"43.672079, -79.470171",divebars,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",The Venue,43.6739870130428,-79.4615126028657,"['1776 Saint Clair Avenue W', 'Toronto, ON M6N 1J3', 'Canada']",Toronto,CA,0.0
"43.690237, -79.350119",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",King's Belly English Pub,43.6946907,-79.3427734,"['429A Donlands Avenue', 'Toronto, ON M4J 3S3', 'Canada']",Toronto,CA,4.5
"43.690237, -79.350119",mediterranean,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]",California Restaurant,43.68585,-79.34772,"['914 Pape Avenue', 'Toronto, ON M4K 3V2', 'Canada']",Toronto,CA,5.0
"43.70942, -79.39139",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'indonesian', 'title': 'Indonesian'}]",Bar Batavia,43.70159,-79.39697,"['2031 Yonge Street', '2nd floor', 'Toronto, ON M4S 2A2', 'Canada']",Toronto,CA,4.5
"43.70942, -79.39139",ethiopian,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Abyssinia YYZ - Ethiopian & Eritrean Cuisine,43.70129,-79.3975,"['2038 Yonge St', 'Toronto, ON M4S 1Z9', 'Canada']",Toronto,CA,4.0
"43.70942, -79.39139",breakfast_brunch,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",MIA Brunch Bar,43.7036,-79.39796,"['2140 Yonge Street', 'North York, ON M4S 2A8', 'Canada']",North York,CA,4.0
"43.70942, -79.39139",irish_pubs,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}]",Mc Murphy's,43.70922,-79.385,"['381 Av Eglinton E', 'Toronto, ON M4P 1M5', 'Canada']",Toronto,CA,5.0
"43.70942, -79.39139",mexican,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Playa Cabana Bar Esquina,43.7072980629214,-79.39786814153194,"['8 Eglinton Avenue E', 'E Place', 'Toronto, ON M4P 1A6', 'Canada']",Toronto,CA,4.0
"43.70942, -79.39139",modern_european,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'salad', 'title': 'Salad'}]",Chandelier Dine & Lounge Bar,43.700585,-79.396779,"['1993 Yonge Street', 'Toronto, ON M4S 1Z8', 'Canada']",Toronto,CA,5.0
"43.70942, -79.39139",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",Function Bar,43.70754,-79.39812,"['2291 Yonge Street', 'Toronto, ON M4P 2C6', 'Canada']",Toronto,CA,4.0
"43.70942, -79.39139",ramen,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'pubs', 'title': 'Pubs'}]",KINTON RAMEN,43.70762,-79.39586,"['90 Eglinton Avenue E', 'Unit 108', 'Toronto, ON M4P 2Y3', 'Canada']",Toronto,CA,4.0
"43.70942, -79.39139",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Good Fortune Bar,43.70803,-79.39453,"['130 Eglinton Avenue E', 'Toronto, ON M4P 2X9', 'Canada']",Toronto,CA,4.0
"43.70942, -79.39139",indonesian,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'bars', 'title': 'Bars'}]",Little Sister,43.7015676,-79.3970751,"['2031 Yonge Street', 'Toronto, ON M4S 1Z9', 'Canada']",Toronto,CA,3.5
"43.70942, -79.39139",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar,43.70588810604985,-79.39776156705257,"['2201 Yonge Street', 'Toronto, ON M4S 2B2', 'Canada']",Toronto,CA,3.5
"43.70942, -79.39139",breakfast_brunch,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Oretta Midtown,43.70383,-79.39718,"['2131 Yonge Street', 'Toronto, ON M4S 2A7', 'Canada']",Toronto,CA,3.5
"43.70942, -79.39139",musicvenues,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",The Rose & Crown,43.70864,-79.39828,"['2335 Yonge Street', 'Toronto, ON M4P 2C8', 'Canada']",Toronto,CA,3.5
"43.70942, -79.39139",tradamerican,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",The Fix Resto Bar & Patio,43.7105159361912,-79.3984977362679,"['2415 Yonge Street', 'Toronto, ON M4P 2E7', 'Canada']",Toronto,CA,3.5
"43.70942, -79.39139",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Granite Brewery & Restaurant,43.7079593226491,-79.3897995162387,"['245 Eglinton Avenue E', 'Toronto, ON M4P 3B7', 'Canada']",Toronto,CA,3.5
"43.70942, -79.39139",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Sip Wine Bar,43.709659,-79.398488,"['2 Broadway Avenue', 'Toronto, ON M4P 1T4', 'Canada']",Toronto,CA,3.5
"43.70942, -79.39139",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",Duke of Kent,43.70793,-79.39829,"['2315 Yonge St', 'Toronto, ON M4P 2C6', 'Canada']",Toronto,CA,3.0
"43.70942, -79.39139",irish_pubs,"[{'alias': 'irish_pubs', 'title': 'Irish Pub'}]",Scruffy Murphy's Irish Pub,43.7080048888792,-79.3930030558197,"['180 Eglinton Avenue E', 'Toronto, ON M4P 1A6', 'Canada']",Toronto,CA,3.0
"43.70942, -79.39139",chicken_wings,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",The Right Wing Sport Pub,43.712,-79.3991,"['2497 Yonge Street', 'Toronto, ON M4P', 'Canada']",Toronto,CA,3.0
"43.70942, -79.39139",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}]",Cibo Wine Bar,43.71139,-79.39968,"['2472 Yonge Street', 'Toronto, ON M4P 2H5', 'Canada']",Toronto,CA,3.0
"43.671389, -79.382919",spanish,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",El Tenedor,43.67512,-79.38837,"['909 Yonge St', 'Toronto, ON M4W 2H2', 'Canada']",Toronto,CA,5.0
"43.671389, -79.382919",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Big 3 Detroit Style Pizza,43.66702,-79.38121,"['555 Church Street', 'Toronto, ON M4Y 2E2', 'Canada']",Toronto,CA,5.0
"43.671389, -79.382919",korean,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",156 Cumberland,43.67004,-79.3933,"['156 Cumberland Street', 'Toronto, ON M5R 1A8', 'Canada']",Toronto,CA,4.5
"43.671389, -79.382919",beerbar,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",Bar Volo,43.66556,-79.38555,"['17 St Nicholas Street', 'Toronto, ON M4Y 3G4', 'Canada']",Toronto,CA,4.5
"43.671389, -79.382919",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",C Suite,43.67028852994484,-79.39211077988148,"['126A Cumberland Street', 'Suite C', 'Toronto, ON M5R 1A6', 'Canada']",Toronto,CA,5.0
"43.671389, -79.382919",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Alobar Yorkville,43.6699967,-79.3936512,"['57A-162 Cumberland Street', 'Toronto, ON M5R 1A8', 'Canada']",Toronto,CA,4.0
"43.671389, -79.382919",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar,43.6668345,-79.3779253,"['515 Jarvis Street', 'Toronto, ON M4Y 2H7', 'Canada']",Toronto,CA,4.0
"43.671389, -79.382919",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Storm Crow Manor,43.6667489584503,-79.3816431239247,"['580 Church Street', 'Toronto, ON M4Y 2E5', 'Canada']",Toronto,CA,4.0
"43.671389, -79.382919",modern_european,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Enigma,43.6688888,-79.3906134,"['23 St Thomas Street', 'Toronto, ON M5S 3E7', 'Canada']",Toronto,CA,4.0
"43.671389, -79.382919",theater,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",Buddies In Bad Times Theatre,43.66331,-79.38302,"['12 Alexander St', 'Toronto, ON M4Y 1B4', 'Canada']",Toronto,CA,4.0
"43.671389, -79.382919",poolhalls,"[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'gaybars', 'title': 'Gay Bars'}]",Pegasus On Church,43.6651115,-79.3804169,"['489B Church Street', 'Toronto, ON M4Y 2C6', 'Canada']",Toronto,CA,4.0
"43.671389, -79.382919",french,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Maison Selby,43.6712727802952,-79.37660004670653,"['592 Sherbourne Street', 'Toronto, ON M4X 1L4', 'Canada']",Toronto,CA,4.0
"43.671389, -79.382919",korean,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]",Dalbam,43.669914,-79.383017,"['640 Church Street', 'Toronto, ON M4W 3T5', 'Canada']",Toronto,CA,5.0
"43.671389, -79.382919",cafes,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Public School,43.6708779,-79.3845954,"['90 Bloor Street E', 'W Toronto', 'Toronto, ON M4W 3Y1', 'Canada']",Toronto,CA,4.0
"43.671389, -79.382919",karaoke,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",Su Karaoke Bar,43.667939,-79.385662,"['649 Yonge Street', 'Floor 2', 'Toronto, ON M4Y 1Z9', 'Canada']",Toronto,CA,5.0
"43.671389, -79.382919",pubs,"[{'alias': 'pubs', 'title': 'Pubs'}]",The Blake House,43.66452,-79.37718,"['449 Jarvis Street', 'Toronto, ON M4Y 2G6', 'Canada']",Toronto,CA,4.0
"43.671389, -79.382919",bistros,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Joni Restaurant,43.66919,-79.39471,"['4 Avenue Road', 'Park Hyatt', 'Toronto, ON M5R 2E8', 'Canada']",Toronto,CA,4.0
"43.671389, -79.382919",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'korean', 'title': 'Korean'}]",Ehwa J Bar,43.667825,-79.385215,"['16 Isabella Street', 'Toronto, ON M4Y 2A1', 'Canada']",Toronto,CA,4.0
"43.671389, -79.382919",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",The Diner's Corner,43.6682708024309,-79.386226348579,"['714 Yonge street', 'Toronto, ON M4Y 2B3', 'Canada']",Toronto,CA,4.0
"43.671389, -79.382919",seafood,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",Robot Boil House,43.67471,-79.38819,"['895 Yonge Street', 'Toronto, ON M4W 2H2', 'Canada']",Toronto,CA,4.0
"43.671561, -79.38117",spanish,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",El Tenedor,43.67512,-79.38837,"['909 Yonge St', 'Toronto, ON M4W 2H2', 'Canada']",Toronto,CA,5.0
"43.671561, -79.38117",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Big 3 Detroit Style Pizza,43.66702,-79.38121,"['555 Church Street', 'Toronto, ON M4Y 2E2', 'Canada']",Toronto,CA,5.0
